tag,x,y
"강남역네일샵",868,587.46
"강남구청역맛집",946,314.01
"강남메이드테이블예약",2627,548.19
"강남클럽",1602,58.64
"강남구",767,65.79
"강남눈썹",958,157.19
"강남구청역",476,361.01
"강남역술집",527,23.66
"강남역눈썹문신",1282,442.36
"강남메이드",2674,82.74
"강남프로필사진",2363,1359.63
"강남클럽메이드",1529,99.83
"강남곱창",4089,1159.87
"강남마카롱",904,489.92
"강남남자눈썹",1300,577.3
"강남구청맛집",731,481.51
"강변역맛집",238,239.05
"강변역",656,3216.53
"강변역초밥",205,1807.99
"건대입구",682,73.87
"건대입구맛집",3033,441.54
"건대입구역맛집",3856,528.6
"건대입구역",783,306.13
"건대입구술집",188,126.86
"건대입구카페",384,3443.98
"롯데시네마건대입구",3818,2050.97
"건대입구네일",236,3103.08
"건대입구데이트",133,230.64
"건대입구핫플",248,100.93
"건대입구왁싱",259,2585.7
"건대입구원룸",30,4270.66
"건대입구삼겹살",171,5566.11
"건대입구양꼬치",57,4030.99
"건대입구피자",30,14218.96
"교대",380,113.31
"교대역맛집",1052,112.28
"교대속눈썹",882,589.89
"교대맛집",719,283.21
"교대카페",1483,1271.03
"교대역",872,618.45
"교대네일",447,677.22
"서울교대",228,2669.22
"교대꽃집",511,2357.97
"교대반영구",1756,2792.87
"교대생",336,2544.52
"교대속눈썹연장",631,463.96
"교대이층집",379,4208.58
"교대마사지",550,3771.3
"교대점심",640,4810.13
"교대가죽공방",79,2656.09
"교대치과",156,11221.79
"교대역속눈썹",104,2133.94
"교대역마사지",264,9167.55
"교대역치과",92,6797.41
"교대전자담배",40,1017.46
"교대사무실",9,6333.56
"구디",689,247.58
"대구디저트",498,392.15
"대구디저트카페",751,470.23
"구디맛집",585,226.45
"구디속눈썹",618,2486.92
"구디카페",358,4174.61
"구디역",416,3545.98
"구디pt",338,5271.76
"구디술집",260,3458.66
"구디속눈썹연장",353,2039.65
"구디미용실",384,2777.46
"구디단",274,4419.23
"구디역맛집",371,6028.55
"구디점심",125,3849.78
"구디왁싱",213,837.35
"구디단맛집",167,4656.46
"구디파스타",60,1759.23
"구디데이트",159,639.4
"구디직장인",231,3896.86
"구디참치",39,6102.54
"구의",849,1555.4
"구의동맛집",666,691.78
"구의동",275,347.59
"구의맛집",1108,1274.67
"구의역",480,2981.03
"구의동네일",478,1196.38
"구의역맛집",794,2305.16
"구의카페",661,1607.73
"구의동꽃집",332,1691.61
"구의술집",172,6273.6
"구의역속눈썹",131,4950.42
"구의공원",45,3102.53
"구의동배달",49,5201.9
"구의동맘",19,12402.73
"낙성대맛집",1310,319.08
"낙성대",218,84.68
"낙성대네일",901,333.44
"낙성대꽃집",407,191.11
"낙성대카페",557,2292.47
"낙성대역",206,557.82
"낙성대미용실",458,1181.78
"낙성대속눈썹",1108,1374.34
"낙성대공원",362,2523.29
