tag,x,y
"신림반영구",307.9,0.06
"신림네일샵",312.49,0.04
"신림동맛집",934.59,0.08
"신림젤네일",476.18,0.03
"신림역맛집",300.57,0.08
"신림카페",159.12,0.06
"신림꽃집",352.24,0.02
"신림속눈썹연장",658.17,0.02
"신림네일아트",4553.13,0.01
"신림동꽃집",3029.35,0.01
"신림동네일",269.88,0.03
"신림애견미용",5416.65,0.01
"신림역미용실",1068.78,0.01
"신림태닝",3519.54,0
"신림미용실추천",1214.64,0.01
"신림왁싱",2420.12,0.02
"신림동카페",1287.71,0.04
"신림회식장소",1820.46,0.01
"신림백순대",2243.26,0.01
"신림사거리",4892.7,0.01
"신림순대타운",2613.27,0.01
"신림동족발",816.78,0
"신림데이트",4681.96,0.01
"신림동원룸",5710.24,0
"신림동미용실",1575.02,0.01
"신림호빠",178.05,1.64
"신림동속눈썹",5456.13,0
"신림역속눈썹",1137.76,0.01
"신림타투샵",9407.01,0
"신림치킨",2579.76,0.03
"신림점",2333.07,0.01
"신림속눈썹연장잘하는곳",2223.39,0.01
"신림부동산",2317.49,0.01
"신림이자카야",3180.99,0.01
"신림원룸",3524.88,0.01
"신림역속눈썹연장",4034.05,0.01
"신림맛집추천",8838.48,0.01
"신림집",2120.31,0
"신림피부관리",5253.28,0.01
"리안헤어신림점",1003.96,0.01
"신림곱창",11964.61,0.01
"신림동순대타운",6742.06,0.01
"신림9동",3649.16,0.01
"신림애견호텔",636.89,0
"신림애견유치원",1849.46,0
"신림맘",9346.45,0.01
"신림순대",1853.16,0
"신림피부",249.02,0.01
"신림순대촌",2920.99,0
"신림포도몰",5.2,0
"신림역맛집추천",4821.96,0
"신림웨딩홀",574.48,0
"신림롯데시네마",605.24,0
"신림빵집",4704.56,0.01
"신림그랑프리",10597.27,0.01
"신림네일추천",4304.59,0.01
"신림놀거리",1698.23,0
"신림그랑프리나이트",13431.17,0
"신림동공방",1907.25,0
"신림역피부관리",1491.05,0
"신림웨딩네일",7196.45,0
"신림속눈썹",2069.85,0
"신림문화의거리",6526.69,0
"신림마사지",2632.19,0.04
"신림양꼬치",3694.97,0
"신림에서",708.7,0
"신림동순대",10555.26,0
"신림피부샵",767.41,0
"신림롯데백화점",120.92,0
"신림동또순이원조순대",1200.43,0
"신림역네일",265.35,0
"신림노래빠",1598.84,0.01
