tag,x,y
"신림역속눈썹연장",4034.05,0.9
"신림맛집추천",8838.48,0.68
"신림집",2120.31,1.37
"신림피부관리",5253.28,0.71
"리안헤어신림점",1003.96,0.98
"신림곱창",11964.61,0.4
"신림동순대타운",6742.06,0.37
"신림9동",3649.16,0.27
"신림애견호텔",636.89,0.31
"신림애견유치원",1849.46,0.34
"신림맘",9346.45,0.34
"신림순대",1853.16,0.76
"신림피부",249.02,0.86
"신림순대촌",2920.99,0.34
"신림포도몰",5.2,0.3
"신림역맛집추천",4821.96,0.65
"신림웨딩홀",574.48,0.52
"신림롯데시네마",605.24,0.35
"신림빵집",4704.56,0.55
"신림그랑프리",10597.27,0.02
"신림네일추천",4304.59,0.41
"신림놀거리",1698.23,0.51
"신림그랑프리나이트",13431.17,0.02
"신림동공방",1907.25,0.43
"신림역피부관리",1491.05,0.41
"신림웨딩네일",7196.45,0.28
"신림속눈썹",2069.85,0.01
"신림문화의거리",6526.69,0.35
"신림마사지",2632.19,0.01
"신림양꼬치",3694.97,0.24
"신림에서",708.7,0.25
"신림동순대",10555.26,0.4
"신림피부샵",767.41,0.19
"신림롯데백화점",120.92,0.2
"신림동또순이원조순대",1200.43,0.19
"신림역네일",265.35,0.01
"신림노래빠",1598.84,0.03
"신림동미용실추천",2134.33,0.24
"신림제모",27.43,0.14
"신림댄스",2645.29,0.36
"신림전세",411.85,0.1
"신림그랑프리웨이터",9394.21,0.01
"신림동꽃배달",4064.59,0.13
"신림그랑프리룸주대",6176.07,0.01
"신림그랑프리슈퍼맨",1654.43,0.09
"신림동인테리어",314.84,0.12
"신촌",23.88,0.1
"신촌네일",255.43,2.48
"신촌타투",502.65,1.85
"신촌미용실",494.71,4.05
"신촌카페",281.18,0.98
"신촌눈썹문신",834.81,1.28
"신촌데이트",453.5,0.93
"신촌속눈썹",931.05,1.04
"신촌술집",365.96,1.27
"신촌반영구",360.32,1.09
"신촌역",1329.89,0.33
"신촌역맛집",230.93,0.4
"신촌꽃집",195.58,0.71
"신촌데이트코스",1661.6,2.63
"신촌속눈썹연장",751.84,0.7
"신촌놀거리",874.66,3.62
"신촌맥주",4627.07,1.6
"현대백화점신촌점",3624.25,0.87
"신촌현대백화점",5666.51,0.29
"신촌호빠",79.21,0.01
"신촌동",2784.93,0.22
"신촌가라오케",315.92,0.59
"신촌유플렉스",1515.25,0.77
"신촌연예인맛집",2469.94,2.24
"신촌곱창",1786.26,0.53
"신촌레스토랑",9113.94,1.83
"신촌자연눈썹",4898.35,0.21
"신촌점",7418.99,0.22
"신촌피부관리",2629.02,0.32
"신촌돈부리모노",2164.65,1.14
"신촌칵테일",4786.77,0.46
"신촌맘",3784.97,0.69
"신촌댄스학원",3395.69,0.41
"신촌피부과",7442.69,0.19
"신촌플라잉요가",2999.52,1.33
"신촌곱창맛집",3806.63,1.03
"신촌게스트하우스",5165.5,0.68
"신촌역미용실",3056.83,0.82
"신촌미용실추천",5883.82,0.57
"신촌설렁탕",3796.05,0.23
"신촌을못가",3104.5,0.17
"신촌꽃배달",237.52,0.57
"신촌디저트카페",2847.81,0.83
"신촌로터리",6226.61,0.14
"신촌성결교회",5409.9,0.4
"신촌타로",1749.94,1.77
"신촌현백",7486.12,0.2
"신촌떡볶이",5271.62,0.3
"신촌방탈출",4380.94,0.09
"제주신촌",4217.44,0.42
"신촌현대백화점유플렉스",3486.5,1.32
"신촌중국집",3651.98,0.69
"신촌이대거리",5971.6,0.21
"신촌이자카야",2270.71,0.35
"신촌현대",5530.2,0.16
"신촌영어학원",1104.4,0.09
"신촌국제꽃시장",5893.22,0.11
"신촌사주",2058.97,1.25
"신촌미용학원",8552.28,0.59
"신촌동맛집",5745.26,0.17
"신촌피부",393.79,1.36
"신촌중화가정",4915.42,0.8
"신촌헤어샵",7829.71,0.43
"신촌리맛집",3426.85,0.63
"신촌헤어",7439.42,0.24
"신촌영어",3699.36,0.19
"신촌횟집",2536.27,0.29
"신촌물총축제",6912.95,0.01
"신촌세브란스어린이병원",1419.95,0.25
"신촌댄스",2520.24,0.26
"신촌락사",5987.54,0.12
"신촌출장안마",162.28,0
"신촌인테리어",2696.5,0.28
"신촌머리잘하는미용실",2245.72,0.46
"신촌귀걸이",6410.07,0.27
"신촌맥주축제",5351.69,0.01
"현백신촌맛집",13699.48,0.24
"신촌앨리스",11068.26,0.21
"대포찜닭신촌점",1204.7,0.38
"신촌웨딩홀",2337.25,0.3
"신촌거리축제",2742.09,0.12
"신촌찜질방",3838.68,0.36
"신촌닭갈비",3769.32,0.11
"아현네일",512.53,8.91
"아현",1130.06,0.51
"아현동",1737.43,0.21
"아현맛집",1715.54,1.21
"아현동맛집",4192.19,0.81
"아현속눈썹",5173.95,2.56
"아현역",3727.47,0.34
"아현동카페",2032.76,1.21
"북아현동",7300.02,0.2
"아현속눈썹연장",3757.77,0.44
"아현반영구",769.38,0.46
"역삼반영구",312.66,3.94
"역삼",30.72,0.23
"역삼맛집",92.85,0.61
"역삼동",71.68,0.22
"역삼네일",43.76,1.37
"역삼역맛집",146.39,0.95
"역삼역",228.99,0.45
"역삼동미용실",107.59,4.68
"역삼동꽃집",92.3,1.18
"역삼미용실",878.32,1.19
"역삼역회식장소",1000.39,2.11
"역삼꽃집",71.97,1.45
"역삼pt",563.87,1.07
"역삼동고기집",300.65,7.74
"역삼동속눈썹",427.13,1.6
"역삼술집",5777.88,0.99
"역삼동회식",1202.38,17.1
"역삼카페",1345.26,0.57
"역삼동카페",1098.89,0.86
"역삼왁싱",628.02,0.77
"역삼역꽃집",326,1.75
"역삼동반영구",2353.33,2.76
"역삼회식장소",681.42,3.13
"역삼고기집",665.37,8.5
"역삼데이트",266.37,8.48
"역삼붙임머리",1216.04,6.92
"역삼동회식장소",481.17,5.87
"역삼동네일샵",1070.48,0.53
"역삼네일샵",3082.47,0.88
"역삼동모임장소",317.6,8.34
"역삼타투",6832.48,0.95
"역삼동눈썹문신",4378.62,1.27
"합정역삼겹살",815.55,3.8
"역삼점심",1247.61,1.33
"역삼동꽃배달",1079.1,3.03
"역삼눈썹",1680.03,5.01
"역삼동붙임머리",2019.67,2.81
"역삼피티",2140.14,1.11
"역삼디저트",4315.91,2.12
"역삼동네일",59.05,0.08
"역삼역술집",3667.99,3.02
"역삼역점심",3917.15,3.28
"역삼동전자담배",337.4,1.37
"역삼동한우",1800.73,6.91
"역삼동맛집추천",2235.35,1.01
"역삼요가",3196.63,0.85
"역삼맛집추천",7423.31,1.71
"역삼맘",4256.15,0.52
"역삼동헤어샵",3267.4,0.82
"역삼네거리",13577.33,20.68
"역삼공원",3247.33,1.49
"역삼바버샵",138.08,3.9
"역삼동헬스장",6882.23,1.02
"역삼헤어샵",11870.73,0.64
"역삼썸네일",2296.84,0.5
"역삼동고시원",3578.26,10.05
"역삼동미용실추천",540.69,1.07
"역삼동횟집",4328.8,0.37
"역삼댄스",5401.28,0.57
"역삼동데이트",553.76,0.99
"역삼치킨",4758.43,0.4
"역삼맥주",2146.25,0.82
"누벨바그역삼점",7847.79,0.35
"역삼동사무실",5959.47,0.27
"역삼크라이오",3706.06,4.83
"역삼본점",625.91,0.28
"역삼동치과",2619.84,0.15
"역삼미용실추천",535.58,0.57
"역삼동바",13012.08,0.16
"삼도갈비역삼점",16852.08,0.36
"역삼동맥주",4697.89,1.52
"역삼동데이트코스",7542.3,0.69
"종각역삼겹살",2035.83,0.04
"역삼1동",3741.62,0.1
"역삼초등학교맛집",1877.12,0.4
"리안헤어역삼",8769.41,0.62
"역삼역맥주",8893.06,0.84
"역삼ems",6605.39,0.72
"역삼성형외과",4996.52,0.2
"역삼족발",5130.71,0.18
"역삼떡볶이",6021.41,0.2
"역삼룸",3653.98,0.06
"역삼동렌트카",3978.69,0.57
"역삼원데이클래스",3481.31,0.34
"역삼2동",6728.58,0.04
"역삼수제맥주",5689.9,0.28
"역삼여성전용마사지",275.36,0
"역삼동사무실임대",7422.75,0.17
"역삼오피",3454.16,0
"역삼동웨딩",13279.61,0.3
"역삼룸싸롱",3376.44,0
"영등포구청",761.41,0.58
"영등포구청맛집",2325.3,0.55
"영등포구청역",3682.3,0.66
"영등포구청카페",2734.25,0.38
"영등포구청역카페",1710.64,0.61
"왕십리",175.79,0.34
"왕십리미용실",156.99,4.04
"왕십리맛집",190.65,0.34
"왕십리속눈썹",260.9,2.23
"왕십리네일",1245.91,0.83
"왕십리타투",4782.77,6.36
"왕십리붙임머리",314.85,1.63
"왕십리카페",1633.94,0.69
"왕십리역",917.82,0.48
"왕십리데이트",2829.49,4.23
"왕십리꽃집",575.04,0.52
"왕십리애견미용",6698.87,1.95
"왕십리곱창",2246.1,0.31
"왕십리술집",2863.99,0.16
"왕십리네일아트",3894.92,0.77
"왕십리역맛집",2465.81,0.1
"왕십리마카롱",2746.35,1.85
"왕십리맛집추천",4435.25,1.51
"왕십리떡볶이",3701.58,0.07
"왕십리역술집",4141.28,0.05
"왕십리조개창고",1506.7,1.15
"왕십리막창",5400.17,0.41
"왕십리pt",2465.56,0.85
"왕십리헬스",711.9,0.83
"왕십리다이어트",3378.58,1.64
"왕십리곱창맛집",2962.9,1.22
"왕십리존맛",2598.25,1.22
"왕십리센트라스",2100.47,0.51
"왕십리데이트코스",2794.74,1.37
"왕십리헬스장",1572.07,0.51
"왕십리점심",2253.14,0.04
"왕십리6번출구",2675.21,0.26
"왕십리핫플",3758.36,0.53
"왕십리고시원",12560.47,3.05
"왕십리펍",2474.94,0.32
"요미캣왕십리",5799.17,4.98
"왕십리스테이크",2908.28,3.17
"왕십리부동산",2420.33,0.19
"왕십리가죽공방",4402.22,0.46
"왕십리고양이",5071.35,0.39
"왕십리벌통곱창",5361.02,0.16
"왕십리골프",6356.64,0.43
"왕십리카페아리가또",12144.81,0.2
"을지로3가",373.8,0.77
"을지로3가맛집",472.54,2.43
"을지로3가카페",1595.2,1.59
"을지로3가역",4446.02,0.63
"을지로입구",350.31,0.43
"을지로입구맛집",3506.97,0.53
"을지로입구역",2826.77,0.34
"을지로입구역맛집",5006.93,1.37
"이대",119.55,0.49
"이대네일",157.66,2.78
"이대미용실",660.29,2.88
"이대맛집",300.09,0.36
"이대눈썹문신",514.23,5.39
"이대꽃집",363.65,1.6
"이대반영구",869.16,2.64
"이대카페",458.73,0.66
"이대역",840.51,0.79
"이대속눈썹",738.74,1.07
"이대속눈썹연장",1063.72,1.04
"이대술집",958.14,2.12
"이대타투",948.36,0.59
"이대메이크업",4076.72,0.85
"이대왁싱",1984.21,0.97
"이대역맛집",8821.97,0.65
"이대맛집추천",7386.78,0.75
"이대pt",3144.04,1.06
"이대후문",3176.32,0.31
"이대헤어샵",6811.61,1.26
"이대앞",8969.59,0.15
"이대자연눈썹",3437.24,1.44
"이대파스타",4167.74,0.71
"이대피부관리",4161.54,0.86
"이대역카페",1638.48,0.99
"이대점",4917.67,0.18
"이대댄스학원",2323.21,0.27
"이대눈썹",9384.7,0.42
"이대와플",976.28,0.22
"이대피부",6183.75,3.69
"이대역속눈썹연장",1958.06,0.17
"이대앞맛집",3671.78,0.12
"이대원룸",2084.22,0.18
"이대미용실_이가자헤어비스",3041.34,0.34
"이대헬스장",2923.53,0.22
"이대댄스",6689.3,0.24
"이대성인용품",4052.44,0.09
"잠실카페",28.29,2.12
"잠실눈썹문신",58.54,3.6
"잠실반영구",431.64,2.33
"잠실",11.85,0.06
"잠실야구장",73.33,0.34
"잠실맛집",51.29,0.23
"잠실네일",201.19,1.03
"잠실새내",93.47,0.81
"잠실미용실",374.83,2.68
"잠실데이트",98.92,1.35
"잠실새내맛집",242.36,1.88
"잠실역맛집",144.11,2.5
"잠실새내역",204.46,1.92
"잠실네일샵",142.47,1.67
"잠실속눈썹펌",253.55,7.42
"잠실역",1248.85,0.42
"잠실새내역맛집",206.91,3.02
"잠실맘",207.68,0.58
"잠실롯데월드몰",1262.66,0.55
"잠실속눈썹연장",961.26,3.22
"잠실새내네일",383.15,3.27
"잠실한강공원",3491.41,0.78
"잠실타투",232.42,1.89
"잠실동맛집",1034.55,5.4
"잠실술집",877.25,1.27
"롯데백화점잠실점",4281.29,1.62
"잠실롯데백화점",4293.37,0.9
"잠실네일아트",1969.02,2.19
"잠실왁싱",2882.1,1.55
"잠실회식장소",291.89,3.23
"잠실맥주",3740.6,2.14
"잠실자연눈썹",491.62,1.33
"잠실구장",2078.68,0.21
"잠실남자눈썹",166.54,3.56
"잠실동",3572.11,0.51
"잠실수제맥주",4452.69,2.44
"잠실나루",1964.63,0.47
"잠실롯데",2438.93,0.36
"잠실반영구화장",178.08,0.66
"잠실회식",1752.24,2.24
"잠실종합운동장",4505.09,0.1
"잠실핫플",1654.43,1.86
"잠실역꽃집",754.19,1.82
"잠실애견카페",1281.88,0.34
"잠실남자눈썹문신",215.64,3.08
"잠실야구장맛집",7305.45,1.58
"잠실나들이",1847.84,1.14
"잠실눈썹",6331.94,2.84
"잠실디저트",5613.14,0.94
"잠실대교",3052.46,0.2
"잠실꽃배달",517.3,0.74
"잠실애견호텔",750.54,0.5
"잠실볼링장",1650.8,2.88
"잠실새내데이트",967.4,2.92
"잠실브런치",5318.09,0.74
"잠실나루네일",3366.64,1.26
"롯데잠실",2851.21,0.28
"잠실나루맛집",6926.39,2.26
"잠실애견미용",6734.39,0.28
"잠실키즈카페",2701.97,1.02
"잠실미용실추천",829.34,1.57
"잠실놀거리",3326.61,1.59
"잠실역속눈썹",173.94,4.67
"아펠가모잠실",7353.14,1.13
"잠실곱창",6020,2.03
"잠실롯데맛집",4288.15,1.94
"잠실강아지분양",3389.24,0.78
"잠실역필라테스",579.22,2.36
"잠실본동",3514.53,0.23
"잠실디저트카페",10009.58,1.22
"잠실새내맛집추천",1908.35,3.51
"잠실사진관",2510.66,1.25
"잠실호빠",117.89,0
"잠실나루네일샵",5589.95,0.41
"잠실새내요가",6097.76,0.71
"잠실월드타워",14859.63,0.23
"잠실점심",5066.53,0.88
"잠실핫플레이스",5936.47,0.39
"잠실한복",2632.66,0.41
"잠실초밥",6649.28,1
"잠실새네",2817.93,1.02
"잠실속눈썹",49.86,0.02
"잠실나루역",4043.69,0.05
"잠실새내미용실",4011.92,0.25
"마틸다네일샵잠실새내점",4901.18,1.86
"종합운동장맛집",4415.6,0.27
"충정로",728.62,0.39
"충정로맛집",4925.37,0.96
"충정로역",3597.98,0.37
"충정로카페",4293.39,0.7
"충정로역맛집",3988.01,0.42
"한양대",141.96,0.29
"한양대맛집",703.5,0.37
"한양대에리카",1579.64,0.67
"한양대학교",2068.46,0.37
"한양대카페",3071.85,0.84
"한양대술집",1604.46,0.17
"한양대역",4166.72,0.35
"한양대앞",6837.92,0.13
"한양대입구",4733.63,0.16
"한양대음식문화거리",16982.28,0.12
"합정맛집",97.8,0.75
"합정미용실",186.86,4.62
"합정카페",28.89,0.85
"합정네일",55.02,3.17
"합정타투",53.37,0.86
"합정",21.99,0.08
"합정역",70.3,1.07
"합정눈썹문신",27.09,4.25
"합정역맛집",387.26,2.13
"합정가죽공방",406.89,13.06
"합정반영구",239.82,2.61
"합정데이트",196.56,2.69
"합정동",41.31,0.37
"합정칵테일",103.13,5.88
"합정꽃집",311.8,1.18
"합정술집",164.2,0.61
"합정디저트",617.48,6.57
"합정속눈썹",516.61,2.07
"합정눈썹",659.22,5.78
"합정데이트코스",795.81,6.24
"합정동맛집",841.7,0.97
"합정핫플레이스",217.35,11.41
"합정바",378.22,4.96
"합정동카페",1567.59,1.05
"합정역카페",1295.1,1.17
"합정역미용실",658.86,2.3
"합정피자",2639.58,1.99
"합정칵테일바",130.52,2.04
"합정미용실추천",656.37,5.72
"합정교보문고맛집",740.13,8.87
"합정네일샵",2026.74,0.72
"합정술집추천",2946.24,3.68
"합정카페추천",2667.78,2.53
"합정와인",1642.19,0.81
"합정역꽃집",428.81,0.71
"합정곱창",872.81,4.11
"합정맥주",1307.19,1.73
"합정레스토랑",5696.49,1.07
"합정네일아트",243.8,2.47
"합정역맛집추천",1135.45,3.29
"합정동꽃집",2086.9,0.42
"합정브런치",2687.29,0.9
"합정플라워클래스",5079.51,0.93
"합정카페거리",2527.16,0.79
"합정와인바",888.21,0.44
"합정공방",3410.76,0.67
"합정필라테스",4558.89,0.24
"합정동데이트",2644.91,1.44
"합정빵집",7463.92,0.55
"합정플라워레슨",152.15,0.75
"합정원데이클래스",1414.36,2.27
"합정케이크",1675.89,0.9
"합정자연눈썹",4898.94,1.14
"합정디저트카페",4675.01,1.11
"합정분위기",1388.74,0.59
"평택합정동",3899.49,0.45
"합정밥집",930.11,0.22
"합정교보",2784.63,0.94
"합정모임",1486.54,0.79
"평택합정",6993.42,0.9
"합정역데이트",1121.49,0.28
"합정멘멘",2580.32,1.43
"합정피부관리",2609.75,0.41
"합정버거",2695.26,2.81
"합정동꽃배달",3537.4,0.84
"합정술",2505.11,0.28
"합정떡볶이",5423.59,0.78
"합정피부과",4641.16,0.44
"합정맘",804.08,0.32
"합정히피펌",2984.61,3.5
"합정브런치카페",2831.84,0.51
"합정동타투",4849.44,0.5
"순시키합정점",10255.51,0.83
"합정네일학원",10494.39,0.43
"합정동파스타",4752.63,0.69
"홍대와합정사이",2497.49,0.12
"합정서점",2335.1,0.3
"합정동와인",2611.04,0.53
"합정역사무실",1816.03,0.38
"합정동사무실",2510.4,0.2
"홍대타투",20.81,1.59
"홍대데이트",30.86,1.49
"홍대미용실",91.91,2.32
"홍대카페",17.41,0.48
"홍대네일",30.91,1.87
"홍대반영구",69.32,1.89
"홍대눈썹문신",167.8,1.13
"홍대핫플레이스",735.81,3.77
"홍대술집",70.2,0.95
"홍대가죽공방",56.35,12.37
"홍대붙임머리",309.73,1.86
"홍대버스킹",234.52,2.18
"홍대네일샵",201.48,1.75
"홍대공방",78.26,7.63
"홍대가볼만한곳",268.99,3.87
"홍대핫플",54.04,0.83
"홍대입구",35.11,0.31
"홍대속눈썹",127.9,0.72
"홍대맛집베스트10",1249.71,6.48
"홍대꽃집",78.39,0.77
"홍대입구역맛집",595.63,4.59
"홍대파스타",770.64,2.97
"홍대디저트",240.43,1.73
"홍대역",984.98,0.6
"홍대카페추천",236.96,3.38
"홍대타투샵",419.86,1.07
"홍대입구맛집",429.66,3.21
"홍대칵테일바",453.58,2.27
"홍대역맛집",692.32,3.5
"홍대칵테일",171.6,1.86
"홍대밥집",324.81,3.07
"홍대타투잘하는곳",1429.51,1.13
"홍대속눈썹연장",1708.95,0.54
"홍대입구역",150.24,0.38
"홍대클럽",1012.41,0.04
"홍대바",1038.3,2.07
"홍대술집추천",748.75,0.76
"홍대놀이터",1027.51,0.56
"홍대케이크",980.96,2.78
"홍대자연눈썹",119.14,0.48
"홍대마카롱",449.25,1.74
"홍대이자카야",199.09,1.55
"홍대남자눈썹",345.55,0.59
"홍대엠투",513.94,1.17
"홍대모임",378.21,1.34
"홍대네일아트",299.25,1.95
"홍대디저트카페",1465.62,2.48
"홍대놀거리",1212.81,0.87
"홍대고기집",1287.27,0.66
"홍대남자눈썹문신",139.44,2.34
"홍대브런치",451.05,2.55
"홍대왁싱",3681.89,0.96
"홍대분위기좋은술집",1005.01,0.4
"홍대피자",1804.74,1.44
"홍대스테이크",1072.73,1.5
"홍대맥주",57.4,0.7
"홍대펍",782.54,1.06
"홍대헤어샵",1050.16,1.88
"홍대와인",408.77,0.87
"홍대미용실추천",1490.47,1.1
"홍대편집샵",803.35,0.98
"홍대베라",2502.25,0.63
"홍대회식장소",723.09,1.22
"홍대초밥",654.88,1.34
"홍대거리",952,0.78
"홍대점",1400,0.42
"홍대루프탑",45.51,1.22
"홍대반영구화장",735.64,0.3
"여행",2.73,0.0
"남양주디저트",1161.08,0.96
"동대문",33.1,0.1
"동대문맛집",119.55,0.92
"동대문속눈썹",33.58,4.74
"동대문눈썹문신",208.04,2.44
"동대문붙임머리",513.05,1.34
"동대문네일",1271.84,1.02
"동대문카페",792.66,1.61
"동대문반영구",710.67,1.36
"동대문도매",515.95,0.29
"동대문디자인플라자",1363.57,0.19
"동대문엽기떡볶이",1143.16,0.53
"동대문종합시장",2043.35,0.39
"동대문시장",2836.46,0.28
"동대문구맛집",761.84,1.62
"동대문ddp",836.9,0.22
"동대문구",895.71,0.22
"동대문타투",1461.5,0.8
"동대문속눈썹펌",437.78,2.66
"동대문ddp맛집",1812.04,2.22
"동대문꽃집",3132.94,0.34
"동대문사입",2807.18,0.98
"동대문데이트",4094.46,0.87
"동대문호빠",498.88,0.01
"동대문닭한마리",5372.48,1.71
"동대문필라테스",1804.23,1.12
"동대문옷가게",5296.62,0.6
jw메리어트동대문,2525.4,0.23
"동대문맘",989.78,0.42
"동대문역사",2462.62,0.12
"동대문역",6057.96,0.26
"동대문마카롱",583.87,1.6
"동대문디자인프라자",2491.56,0.41
"동대문꽃배달",1338.54,0.8
"동대문vr",2228.45,6
"동대문놀거리",2128.25,0.64
"노보텔동대문",3779.35,0.84
"동대문현대시티아울렛",4070.92,0.13
"동대문역맛집",6154.2,0.46
"동대문커튼",3093.17,0.84
"동대문데이트코스",1507.67,0.95
"동대문엽떡",4502.09,0.34
"동대문구카페",1263.3,1.25
"동대문역사공원",7178.55,0.17
"동대문종합상가",11021.12,0.13
"동대문신발상가",4737.96,0.4
"동대문운동장",5963.35,0.13
"동대문반영구수강",1566.12,1.05
"동대문노보텔",3917.66,0.79
"동대문떡볶이",2094.66,0.28
"동대문플라자",8595.39,0.2
"동대문엽기떡볶이🔥",3030.6,0.21
"동대문가볼만한곳",3825.56,0.78
"동대문쇼핑몰",6480.74,0.16
"동대문헬스",5190.67,0.4
"동대문메리어트호텔",5707.2,0.17
"동대문피부과",12986.02,0.19
"동대문구한복대여",487.37,0.85
"동대문pt",3445.88,0.11
"동대문애견미용",3537.7,0.39
"동대문다이어트",1113.28,0.86
"동대문여성복",280.36,0.18
"동대문아이라인",1055.83,0.88
"동대문피부관리",4890.61,0.23
"동대문웨딩홀",8219.37,0.21
"동대문눈썹",3371.05,0.49
"동대문커피",3445.76,0.35
"동대문가는길",4481.61,0.19
"동대문vr테마파크",2042.44,1.68
"동대문구신축빌라",23051.49,0.35
"동대문밤시장",3994.31,0.2
"동대문디자인플라자맛집",5332.71,1.41
"동대문애견호텔",11228.59,0.32
"동대문삐에로쇼핑",4423.1,0.96
"동대문게스트하우스",4077.47,0.2
"동대문스타그램",2864.69,0.19
"동대문구인테리어",3685.83,0.22
"동대문굿모닝시티",6465.09,0.06
"동대문구웨딩홀",3640.11,0.15
"신동대문곱창",2696.3,0.09
"동대문예식장",8078.2,0.7
"홍대방탈출",5648.38,0.41
"부천디저트",537.86,1.22
"수원디저트카페",499.03,1.2
"성수동골목",3154.33,0.32
"인천디저트",83.59,2.18
"인천디저트카페",432.33,2.53
"동명동디저트",2271.11,2.07
"합정동작업실",4264.97,0.19
"광화문맛집",16.58,0.61
"광화문꽃집",246.48,1.02
"광화문반영구",297.75,2.44
"광화문미용실",2333.38,1.4
"광화문연가",2319.41,0.11
"광화문헬스",6030.3,0.19
"광화문미진",4076.87,0.22
"광화문웨딩홀",4476.49,0.42
"광화문키친메시야",1917.03,0.78
"포비광화문",3269.9,0.23
"스윗밸런스광화문점",3197.88,0.9
"을지로4가맛집",792.75,4.38
"망원동핫플",4217.5,0.75
"망원동디저트",3383.12,0.7
"망원동모임",1134.57,2.19
"망원동티라미스",8198.64,0.67
"망원동한의원",6468.92,0.73
"망원동꽃배달",8509.7,4.14
"망원동이색카페",10491.78,3.48
"망원동사치",6949.24,0.33
"이태원타투",432.1,2
"이태원데이트",158.17,1.7
"이태원핫플",42.33,0.26
"이태원와인",213.04,7.51
"이태원술집추천",709.64,5.68
"이태원루프탑",390.36,0.97
"이태원카페추천",948.3,5.74
"이태원역맛집",2814.45,1.67
"이태원반영구",287.94,4.19
"이태원호빠",104.28,0.01
"이태원네일샵",3302.71,0.32
"이태원모임",3107.76,1.41
"이태원놀거리",4157.2,1.78
"이태원고기집",6442.07,0.59
"광화문데이트",800.5,2.03
"광화문광장",1948.23,0.25
"광화문역",499.66,0.57
"광화문디타워",2731.82,0.49
"광화문네일",1701.57,0.21
"광화문커피",5564.94,0.12
"광화문병원",1047.41,0.61
"을지로4가",3293.93,0.62
"망원동카페",23.72,0.83
"망원동",25.91,0.17
"망원동데이트",1086.39,1.13
"망원동빵집",501.88,1.63
"망원동미용실",2249.42,0.9
"망원동밥집",2839.21,0.61
"망원동디저트카페",2859.37,1.1
"망원동시장",3242.18,0.41
"망원동인공위성",28441.67,0.07
"망원동지도",5763.22,0.22
"이태원메이드",253.5,0.81
"이태원카페",39.05,1.04
"이태원맥주",161.94,5.55
"이태원술집",42.7,0.48
"이태원데이트코스",165.75,4.33
"이태원바",1312.45,1.69
"이태원브런치",379.19,1.61
"이태원피자",1010.13,1.41
"이태원역",1124.09,0.21
"이태원파스타",1885.94,2.9
"이태원눈썹문신",866.11,7.49
"이태원디저트",2312.48,0.78
"이태원미용실",2390.73,0.61
"이태원옷가게",2082,1.16
"이태원케이크",4217.69,1.65
"광화문",12.12,0.16
"광화문카페",308.93,1.22
"광화문역맛집",1830.16,5.9
"광화문브런치",495.61,8.32
"광화문직장인",2390.41,1.74
"광화문점",359.66,0.45
"아펠가모광화문",6134.7,1.06
"광화문맥주",5481.53,0.55
"광화문d타워",3092.34,0.16
"광화문피티",1228.39,1.02
"광화문빌즈",2871.78,0.25
"광화문ems",3467.29,0.39
"서울광화문",6678.12,0.16
"망원동맛집",139.3,0.65
"망원동티라미수",1341.39,0.41
"망원동꽃집",1546.57,0.77
"망원동네일",2349.78,1.07
"망원동사진관",502.86,2.26
"망원동파스타",2683.48,0.7
"망원동나들이",4549.58,0.23
"망원동반영구",6109.05,0.35
"망원동족발",3883.94,0.31
"망원동하와이",6444.3,0.4
"이태원펍",354.63,2.64
"이태원클럽",114.79,0.02
"이태원핫플레이스",246.25,0.27
"이태원네일",2837.46,1.28
"이태원꽃집",602.21,0.44
"이태원가볼만한곳",468.37,4.1
"이태원속눈썹",616.47,1.58
"이태원붙임머리",617.56,1.02
"이태원타투샵",2398.72,1.86
"이태원속눈썹연장",4586.29,0.44
"이태원스테이크",2280.33,0.82
"이태원왁싱",3634.07,1.1
"남성향수",4971.44,0.4
"잠실꽃집",415.39,1.13
"강남역카페",120.07,1.41
"강남옥타곤",745.47,1.59
"강남페이스테이블",251.56,2.1
"강남페이스",238.4,0.24
"강남역네일",190.71,1.84
"강남술집추천",1117.38,3.35
"강남놀거리",2613.4,4.7
"강남메이드게스트",356.37,0.05
"강남헤어샵",792.81,1.27
"강남역핫플",804.83,3.4
"강남페이스게스트",429.65,0.21
"을지로동",2062.45,0.01
"성수동한식",6733.06,1.39
"성수동카페거리추천",1170.23,0.31
"성수동골목길",2959.29,0.12
"성수동3번출구",3959.25,0.16
"합정동사무실임대",7338.18,0.73
"합정동족발",9256.59,0.24
"합정동피자",6826.3,0.31
"연남동",3.45,0.32
"연남동카페",14.48,0.84
"연남동데이트",175.25,2.93
"연남동핫플",247.27,5.29
"연남동가죽공방",162.89,9.56
"연남동술집",784.59,1.06
"연남동파스타",449.27,5.04
"연남동네일",250.17,2.17
"연남동카페추천",189.35,4.3
"연남동와인",260.23,2.37
"연남동꽃집",257.62,1.01
"연남동미용실",158.47,2.76
"연남동케이크",191.01,5.79
"연남동까페",1576.57,4.93
"연남동마카롱",2025.13,2.49
"연남동스테이크",1360.5,4.3
"연남동데이트코스",1735.06,0.81
"연남동빵집",2126.13,0.84
"연남동디저트카페",1532.63,2.43
"연남동커피",1129.38,1.92
"연남동브런치",1733.28,0.7
"연남동공방",1334.2,0.81
"연남동그라미",1328.17,2.55
"연남동바",808.76,0.62
"연남동분위기",2223.66,2.31
"연남동와인바",3015.21,0.95
"연남동나들이",3966.68,0.46
