tag,x,y
"강남역속눈썹",42247,186.01
"강남남자눈썹문신",17039,201.2
"강남이자카야",24673,107.12
"강남메이드무료입장",415336,884.78
"강남구청",98346,54.22
"강남왁싱",112157,162.92
"강남데이트코스",27055,291.47
"강남역회식장소",39319,60.88
"강남한복",16728,2825.34
"강남반영구화장",92099,210.42
"강남pt",54907,361.09
"강남뷰러펌",8027,192.13
"강남피부과",24743,597.79
"강남회식",21729,779.56
"강남플라워레슨",40547,104.14
"강남역클럽",55274,70.82
"강남역네일샵",54670,587.46
"강남구청역맛집",30912,314.01
"강남메이드테이블예약",188821,548.19
"강남클럽",3172599,58.64
"강남구",124021,65.79
"강남눈썹",99016,157.19
"강남구청역",71619,361.01
"강남역술집",96068,23.66
"강남역눈썹문신",14194,442.36
"강남메이드",2735493,82.74
"강남프로필사진",24495,1359.63
"강남클럽메이드",304944,99.83
"강남곱창",21385,1159.87
"강남마카롱",16279,489.92
"강남남자눈썹",13406,577.3
"강남구청맛집",38632,481.51
"강변역맛집",11751,239.05
"강변역",25591,3216.53
"강변역초밥",100,1807.99
"건대입구",397351,73.87
"건대입구맛집",50267,441.54
"건대입구역맛집",12952,528.6
"건대입구역",46034,306.13
"건대입구술집",1680,126.86
"건대입구카페",4089,3443.98
"롯데시네마건대입구",4562,2050.97
"건대입구네일",2401,3103.08
"건대입구데이트",448,230.64
"건대입구핫플",42,100.93
"건대입구왁싱",69,2585.7
"건대입구원룸",156,4270.66
"건대입구삼겹살",22,5566.11
"건대입구양꼬치",30,4030.99
"건대입구피자",10,14218.96
"교대",178596,113.31
"교대역맛집",20012,112.28
"교대속눈썹",11809,589.89
"교대맛집",58241,283.21
"교대카페",11465,1271.03
"교대역",54444,618.45
"교대네일",32022,677.22
"서울교대",12430,2669.22
"교대꽃집",13926,2357.97
"교대반영구",1402,2792.87
"교대생",4807,2544.52
"교대속눈썹연장",1008,463.96
"교대이층집",14467,4208.58
"교대마사지",895,3771.3
"교대점심",735,4810.13
"교대가죽공방",824,2656.09
"교대치과",581,11221.79
"교대역속눈썹",286,2133.94
"교대역마사지",420,9167.55
"교대역치과",4023,6797.41
"교대전자담배",171,1017.46
"교대사무실",16,6333.56
"구디",99883,247.58
"대구디저트",34534,392.15
"대구디저트카페",20980,470.23
"구디맛집",52577,226.45
"구디속눈썹",4155,2486.92
"구디카페",6744,4174.61
"구디역",7224,3545.98
"구디pt",2237,5271.76
"구디술집",3976,3458.66
"구디속눈썹연장",2290,2039.65
"구디미용실",3078,2777.46
"구디단",6913,4419.23
"구디역맛집",2264,6028.55
"구디점심",678,3849.78
"구디왁싱",392,837.35
"구디단맛집",630,4656.46
"구디파스타",359,1759.23
"구디데이트",231,639.4
"구디직장인",201,3896.86
"구디참치",108,6102.54
"구의",49503,1555.4
"구의동맛집",24835,691.78
"구의동",57950,347.59
"구의맛집",18781,1274.67
"구의역",33415,2981.03
"구의동네일",13155,1196.38
"구의역맛집",13786,2305.16
"구의카페",6159,1607.73
"구의동꽃집",3674,1691.61
"구의술집",1332,6273.6
"구의역속눈썹",759,4950.42
