tag,x,y
"신림그랑프리웨이터",9394.21,0
"신림동꽃배달",4064.59,0
"신림그랑프리룸주대",6176.07,0
"신림그랑프리슈퍼맨",1654.43,0
"신림동인테리어",314.84,0
"신촌",23.88,17
"신촌네일",255.43,14
"신촌타투",502.65,7
"신촌미용실",494.71,7
"신촌카페",281.18,6
"신촌눈썹문신",834.81,5
"신촌데이트",453.5,3
"신촌속눈썹",931.05,3
"신촌술집",365.96,3
"신촌반영구",360.32,3
"신촌역",1329.89,3
"신촌역맛집",230.93,2
"신촌꽃집",195.58,2
"신촌데이트코스",1661.6,2
"신촌속눈썹연장",751.84,1
"신촌놀거리",874.66,1
"신촌맥주",4627.07,0
"현대백화점신촌점",3624.25,0
"신촌현대백화점",5666.51,0
"신촌호빠",79.21,0
"신촌동",2784.93,0
"신촌가라오케",315.92,0
"신촌유플렉스",1515.25,0
"신촌연예인맛집",2469.94,0
"신촌곱창",1786.26,0
"신촌레스토랑",9113.94,0
"신촌자연눈썹",4898.35,0
"신촌점",7418.99,0
"신촌피부관리",2629.02,0
"신촌돈부리모노",2164.65,0
"신촌칵테일",4786.77,0
"신촌맘",3784.97,0
"신촌댄스학원",3395.69,0
"신촌피부과",7442.69,0
"신촌플라잉요가",2999.52,0
"신촌곱창맛집",3806.63,0
"신촌게스트하우스",5165.5,0
"신촌역미용실",3056.83,0
"신촌미용실추천",5883.82,0
"신촌설렁탕",3796.05,0
"신촌을못가",3104.5,0
"신촌꽃배달",237.52,0
"신촌디저트카페",2847.81,0
"신촌로터리",6226.61,0
"신촌성결교회",5409.9,0
"신촌타로",1749.94,0
"신촌현백",7486.12,0
"신촌떡볶이",5271.62,0
"신촌방탈출",4380.94,0
"제주신촌",4217.44,0
"신촌현대백화점유플렉스",3486.5,0
"신촌중국집",3651.98,0
"신촌이대거리",5971.6,0
"신촌이자카야",2270.71,0
"신촌현대",5530.2,0
"신촌영어학원",1104.4,0
"신촌국제꽃시장",5893.22,0
"신촌사주",2058.97,0
"신촌미용학원",8552.28,0
"신촌동맛집",5745.26,0
"신촌피부",393.79,0
