tag,x,y
"사당속눈썹",0.02,2
"사당미용실",0.02,1
"사당역카페",0.01,1
"사당동",0.02,1
"사당꽃집",0.01,1
"사당술집",0.01,1
"사당속눈썹펌",0.01,1
"사당역미용실",0.01,1
"사당댄스학원",0,1
"국회의사당역",0.01,1
"사당댄스",0,1
"사당메이크업",0,0
"사당눈썹",0,0
"사당동맛집",0.01,0
"사당역술집",0.01,0
"사당동네일",0.01,0
"사당동카페",0.01,0
"사당맛집추천",0,0
"사당맘",0,0
"국회의사당역맛집",0,0
"사당역데이트",0,0
"사당연습실",0.01,0
"사당동떡집",0,0
"사당허벌라이프",0,0
"사당다이어트",0,0
"사당점핑",0,0
"사당맥주",0,0
"사당곱창",0,0
"사당호빠",1.09,0
"사당피부관리",0,0
"사당역맛집추천",0,0
"사당역고기집",0,0
"사당태닝",0,0
"사당원룸",0,0
"사당역요가",0,0
"사당웨딩홀",0,0
"사당허벌",0,0
"사당마사지",0,0
"사당역피부관리",0,0
"사당포장",0,0
"사당키스방",0,0
"사당동성인용품",0,0
"사당역만화카페",0,0
"사당동웨딩홀",0,0
"삼성역",0.33,13
"삼성역맛집",0.04,4
"삼성역카페",0.01,1
"삼성역회식",0,1
"삼성역술집",0,0
"삼성역맛집추천",0.01,0
"이대삼성홀",0,0
"삼성역헬스",0,0
"삼성역포토스팟",0,0
"상왕십리",0.02,1
"상왕십리맛집",0.01,1
"상왕십리미용실",0,1
"상왕십리역",0,0
"상왕십리역맛집",0,0
"상왕십리스타벅스",0,0
"서울대입구",0.61,20
"서울대입구역",0.08,8
"서울대입구맛집",0.09,7
"서울대입구역맛집",0.04,6
"서울대입구네일",0.04,3
"서울대입구카페",0.03,2
"서울대입구미용실",0.01,2
"서울대입구꽃집",0.01,1
"서울대입구역꽃집",0.01,1
"서울대입구속눈썹",0.01,1
"서울대입구네일샵",0.02,1
"서울대입구속눈썹연장",0.01,0
"서울대입구역미용실",0.01,0
"서울대입구역네일",0,0
"서울대입구헬스",0.01,0
"서울대입구헬스장",0.01,0
"서울대입구원룸",0.01,0
"서울대입구맛집추천",0,0
"서울대입구역맛집추천",0,0
"서울대입구피부관리실",0,0
"서울대입구쌀국수",0,0
"서울대입구피부관리",0,0
"서울대입구치과",0,0
"올리브영서울대입구중앙점",0,0
"서울대입구가죽공방",0,0
"서울대입구역태닝",0,0
"선릉",0.37,15
"선릉반영구",0.03,11
"선릉눈썹문신",0.03,9
"선릉역맛집",0.19,6
"선릉속눈썹",0.02,6
"선릉맛집",0.2,4
"선릉역",0.1,3
"선릉왁싱",0.02,3
"선릉카페",0.02,2
