tag,x,y
"연남동분위기",1,2.31
"연남동와인바",1,0.95
"연남동나들이",1,0.46
"연남동옷가게",0,0.6
"연남동데이트맛집",0,3.11
"연남동놀거리",0,2.46
"연남동루프탑",0,0.93
"연남동레이어드",0,2.63
"연남동원데이클래스",0,1.88
"연남동혼술",0,0.37
"연남동피자",0,0.45
"연남동골목길",0,0.3
"연남동샐러드",0,1.13
"연남동주민",0,0.37
"연남동꽃배달",0,1.62
"연남동브런치카페",0,1.09
"연남동쇼룸",0,1.08
"연남동어딘가",0,0.81
"연남동하하",0,0.23
"연남동분위기좋은곳",0,1.25
"연남동추천",0,0.87
"연남동에서",0,0.31
"연남동라자냐",0,2.59
"서울시제주도연남동",0,0.15
"연남동빙수",0,0.38
"연남동파티",0,0.78
"연남동족발",0,0.48
"연남동쥬얼리",0,0.21
"연남동사무실",0,0.14
"연남동흑백",0,0.21
"연남동상가",0,0.17
"연남동야식",0,0.68
"연남동까페추천",0,0.34
"연남동상가임대",0,0.17
"연남동가맥",0,0.26
"상암동맛집",3,0.64
"상암동쌀국수",0,0.08
"잠실동물병원",0,0.24
"밥",19,0.19
"국밥",4,0.22
"순두부찌개",5,0.3
"비지찌개",1,0.37
"반찬",15,0.28
"구이",1,0.15
"순두부",2,0.18
"탕수육",7,0.1
"수육",5,0.12
"갈비",8,0.16
"불고기",8,0.18
"초밥",14,0.1
"김밥",11,0.1
"김치찌개",11,0.2
"된장찌개",7,0.16
"찌개",2,0.31
"무침",0,0.25
"해장국",10,0.53
"소고기",11,0.07
"보쌈",9,0.15
"홍합",1,0.11
"조개",3,0.19
"냉면",10,0.18
"김치찜",3,0.3
"치킨",38,0.1
"순대",6,0.12
"족발",10,0.09
"복지리",0,0.18
"복어",1,0.21
"국수",8,0.25
"쌀국수",7,0.08
"떡볶이",13,0.06
"홍대떡볶이",2,2.06
"홍대마늘떡볶이",1,0.5
"튀김",12,0.24
"만두",15,0.16
"카트만두",0,0.26
"찐빵",2,0.21
"장어",6,0.13
"죽",3,0.23
"김치",10,0.16
"삼합",2,0.25
"북어",0,0.22
"해물",3,0.19
"설렁탕",2,0.15
"알탕",2,0.24
"닭볶음탕",9,0.24
"도토리묵",3,0.24
"떡",9,0.19
"떡디저트",1,1.18
"국화차",0,0.13
"유자차",1,0.1
"쌍화차",1,0.44
"식혜",2,0.25
"매실주",0,0.13
"인삼주",1,0.45
"복분자주",1,0.24
"매실주",0,0.13
"젓갈",1,0.38
"게장",3,0.3
"밥버거",1,0.58
"홍어",1,0.18
"스파게티",7,0.14
"돈까스",15,0.15
"햄버거",10,0.11
"수제버거",14,0.22
"피자",28,0.12
"스테이크",17,0.09
"라조기",0,0.21
"마라탕",14,0.79
"훠궈",8,0.33
"팔보채",1,0.28
"마라상궈",0,0.92
"우동",6,0.11
"두루치기",3,0.24
"제육",1,0.23
"육회",24,0.29
"백숙",7,0.33
"과메기",2,0.13
"부침개",2,0.13
"신촌설렁탕본점",0,0.78
"추어탕",2,0.21
"메밀묵",0,0.33
"묵밥",0,0.19
"송편",0,0.01
"둥글레차",0,0.33
"인삼차",0,0.26
"모과차",0,0.12
"수정과",0,0.26
"소주",15,0.05
"복분자",1,0.16
"매실",0,0.14
"낙지",4,0.15
"굴비",1,0.31
"도라지",1,0.45
"햄버거",10,0.11
"버거",4,0.2
"타코",6,0.22
"파스타",25,0.12
"샐러드",55,0.36
"짜장면",13,0.21
"짬뽕",14,0.17
"마라탕",14,0.79
"마라",5,2.37
"스시",17,0.15
"라멘",8,0.12
"파이",3,0.24
"셀럽파이브",3,1.92
"분짜",3,0.12
"신림쌀국수",0,0.03
"짜조",2,0.3
"팟타이",4,0.14
"푸팟퐁",0,0.15
"솜땀",0,0.27
"케밥",1,0.31
"데이트룩",45,0.22
"룩",6,0.47
"양말",10,0.27
"언더웨어",2,0.26
"팬티",1,0.06
"가츠동",2,0.24
"가라아게동",0,0.22
"마카롱",40,0.12
"탕후루",3,0.57
"푸딩",13,0.26
"쿠키",30,0.35
"과자",18,0.24
"샤로수길쌀국수",0,0.5
"상암쌀국수",0,0.11
"껌떰",0,0.25
"월남쌈",5,0.13
"똠얌꿍",1,0.3
"카레",7,0.12
"러블리룩",7,0.62
"멋스타그램",17,0.08
"멋",2,0.23
"재킷",1,0.44
"삭스",0,0.24
"반팔",13,0.67
"패딩",2,0.02
"아웃도어",8,0.3
"점퍼",1,0.11
"야상",4,0.23
"바람막이",11,0.7
"맨투맨",13,0.1
"후드",3,0.09
"스웨터",0,0.06
"카디건",0,0.31
"내의",0,0.3
"집업",1,0.22
"한복",19,0.13
"후리스",1,0.08
"땀복",1,0.77
"아우터",3,0.14
"블루종",1,0.15
fashion,5,0
"아디다스",13,0.08
"나이키",13,0.05
"퓨마",4,0.71
"필라",3,0.41
"뉴발란스",20,0.69
"치마",7,0.29
"남방",3,0.19
"바지",7,0.25
"정장",14,0.34
"트레이닝복",8,0.37
"조끼",2,0.22
"보정",12,0.62
"블레이저",2,1.35
"파자마",9,0.6
ootd,15,0
dailylook,0,0
"필라델피아",1,0.17
"지오다노",1,0.34
"브라질",4,0.26
"브라",0,0.03
"슬립",0,0.01
"탱크탑",1,0.73
"캐미솔",0,0.46
"란제리",2,0.11
"드로즈",0,0.11
"슈즈",8,0.21
"쪼리",4,0.56
"슬리퍼",4,0.16
"블로퍼",10,0.89
"벨트",1,0.08
"허리띠",0,0.57
"귀걸이",37,0.18
"목걸이",13,0.13
"걸이",0,0.23
"안경",21,0.31
"슬립온",3,0.09
"브래지어",0,0.08
"스타킹",3,0.06
"레깅스",22,0.55
"코르셋",1,0.48
"구두",8,0.1
"모자",15,0.17
"로퍼",8,0.27
"선글라스",23,0.21
"장갑",0,0
"반지",12,0.11
"지갑",5,0.06
"크로스백",25,0.55
"백팩",6,0.18
"슬링백",1,0.08
"클러치백",4,0.14
"토트백",13,0.51
"토드백",1,0.22
"우산",4,0.16
"스카프",4,0.18
"에코백",25,0.47
"키링",8,0.17
"파우치",16,0.4
"캐리어",6,0.46
"샌들",8,0.21
"워커",1,0.08
"자물쇠",0,0.22
"네임태그",0,1.31
"머니클립",1,0.34
"멜빵",1,0.27
"비니",12,0.54
"페도라",1,0.14
"양산",20,0.17
"뮬",10,1.26
"힐링글귀",17,2.52
"중국",23,0.16
"대만디저트",1,2.03
"일본",57,0.07
"캄보디아",2,0.11
"인도네시아",32,0.93
"인도",6,0.21
"네팔",2,0.23
"사우디",0,0.17
"터키",15,0.36
"스리랑카",1,0.23
"프랑스향수",0,0.42
"독일",15,0.17
"영국",17,0.17
"헝가리",4,0.2
"스페인",15,0.11
"그리스",8,0.49
"폴란드",5,0.48
"덴마크",2,0.21
"스웨덴",4,0.27
"핀란드",3,0.3
"아이슬란드",3,0.19
"러시아",17,0.24
"모로코",6,0.66
"케냐",1,0.15
"남아공",4,0.9
"마다가스카르",2,1.59
"베네수엘라",0,0.15
"멕시코",12,0.44
"페루",4,0.29
"아르헨티나",10,0.97
"콜롬비아",2,0.22
"파라과이",0,0.23
"우루과이",0,0.12
"칠레",2,0.28
"미국",21,0.12
"캐나다",14,0.16
"부츠",1,0.05
"단화",5,0.41
"힙색",2,0.38
"복대",0,0.77
"스냅백",2,0.05
"귀마개",0,0.09
"두건",0,0.3
"반다나",3,0.35
"토시",0,0.24
"웰트화",0,0.2
"브리프케이스",1,0.33
"힐",2,0.16
"펌프스",3,0.39
"부티",1,0.35
"숄더백",12,0.32
"대만",30,0.15
"일본디저트",1,0.56
"몽골",5,0.38
"필리핀",5,0.06
"미얀마",7,0.87
"인도네시아",32,0.93
"파키스탄",1,0.61
"우즈벡",0,0.51
"이집트",6,0.78
"수단",0,0.38
"프랑스",12,0.08
"스코틀렌드",0,0.63
"체코",17,0.25
"이탈리아",19,0.12
"포르투갈",6,0.25
"오스트리아",7,0.16
"우크라이나",3,0.46
"아일랜드",4,0.31
"노르웨이",5,0.52
"그린란드",0,0.23
"멕시코시티",1,0.25
"볼리비아",2,0.32
"에콰도르",1,0.3
"호주",19,0.13
"오스트레일리아",1,0.21
"뉴질랜드",12,0.3
"파푸아뉴기니",0,0.18
"베이징",0,0
"북경",4,0.27
"상하이",11,0.33
"상해",8,0.16
"충칭",1,0.57
"난징",1,0.49
"청두",1,0.64
"텐진",6,0.33
"광저우",3,0.2
"마카오",8,0.08
"타이페이",13,0.26
"가오슝",3,0.45
"도쿄",20,0.08
"나고야",9,0.35
"삿포로",9,0.19
"히로시마",2,0.37
"후쿠오카",26,0.14
"오사카",35,0.11
"센다이",0,0.22
"교토",26,0.23
"푸켓",11,0.29
"파타야",7,0.18
"할롱만",0,0.89
"하노이",10,0.21
"호이안",13,0.24
"다낭",19,0.15
"싱가폴",6,0.1
"콸라룸푸르",0,0.24
"프놈펜",0,0.16
"양곤",1,0.38
"자카르타",7,0.58
"발리",30,0.33
"우붓",4,0.51
"쿠타",0,0.38
"반둥",1,0.46
"델리",2,0.46
"뉴델리",2,1.26
"뉴델리",2,1.26
"바라나시",0,0.14
"뭄바이",2,2.25
"캘거타",0,0.14
"두바이",8,0.38
"파리",26,0.12
"베니스",9,0.33
"니스",2,0.24
"마르세이유",0,0.89
"칸쿤",8,0.51
"칸",2,0.47
"바티칸",1,0.14
"리옹",1,0.22
"런던",20,0.16
"리버풀",2,0.21
"글래스고",0,0.14
"옥스포드",3,0.43
"베를린",6,0.28
"뮌헨",3,0.19
"프랑크푸르트",2,0.2
"쾰른",1,0.38
"함부르크",1,0.22
"플로렌스",2,0.38
"밀라노",6,0.26
"나폴리",3,0.43
"바르셀로나",11,0.15
"마드리드",4,0.21
"비엔나",7,0.22
"암스테르담",0,0
"이스탄불",7,0.38
"모스크바",6,0.3
"코펜하겐",1,0.19
"취리히",2,0.39
"잘츠부르크",3,0.3
"오슬로",1,0.17
"뉴욕",33,0.18
"라스베이거스",0,0.01
"워싱턴dc",1,0.44
"샌디에고",4,0.5
"호놀룰루",3,0.29
"시카고",5,0.19
"토론토",11,0.2
"리우데자네이루",0,0.23
"산티아고",3,0.55
"키토",2,0.67
"시드니",20,0.2
"멜버른",0,0.01
"퍼스",4,0.33
"오클랜드",5,0.31
"딸기우유",7,0.32
"딸기디저트",3,0.71
"아들",32,0.04
"줌마",7,0.25
"제주",69,0.08
"제주디저트카페",9,4.31
"로마",12,0.19
"그라나다",2,0.22
"발렌시아",1,0.18
"부다페스트",6,0.22
"리스본",0,0
"두브로브니크",3,0.3
"헬싱키",0,0
"더블린",2,0.21
"루체른",3,0.32
"카사블랑카",0,0.26
"엘에이",34,0.68
"로스엔젤레스",4,0.74
"샌프란시스코",10,0.28
"보스턴",3,0.34
"시애틀",5,0.24
"알래스카",0,0.22
"밴쿠버",11,0.33
"몬트리올",0,0.01
"오타와",0,0.24
"쿠스코",2,0.61
"리마",1,0.3
"부에노스아이레스",1,0.2
"라파스",0,0.68
"브리즈번",8,0.28
"딸",36,0.06
"문센",32,0.42
"해외",9,0.35
"뒤셀도르프",1,0.32
"스킨케어",25,0.5
"케어",4,0.35
"립케어",3,2.7
"스킨케어",25,0.5
"스킨",6,0.78
"토너",8,1.41
"선크림",67,6.02
"비비크림",6,1.4
"미스트",16,1.1
"향수바디미스트",0,1.53
"오일",2,0.24
"냥",13,0.14
"풋케어",2,2.05
"핸드케어",0,0.68
"로션",5,0.75
"향수바디로션",0,3.2
"에센스",16,1.44
"크림",12,0.36
"헤어미스트",1,0.85
"향수바디오일",0,47.64
bb크림,1,1.33
"씨씨크림",0,0.75
cc크림,0,0.36
"프라이머",2,1.19
"파운데이션",0,0.01
"파우더",2,0.42
"컨실러",7,2.35
"립스틱",23,0.36
"립글로스",1,0.46
"틴트",13,0.58
"라이너",0,0.65
"아이섀도",1,1.34
"마스카라",16,1.76
"아이브로",0,0.42
"블러셔",15,1.16
"클렌징",33,2.24
"마스크팩",22,0.51
"마스크시트",1,0.7
"필오프팩",0,0.67
"워시오프팩",1,0.95
"코팩",1,0.3
"수면팩",1,0.28
"마사지크림",1,0.28
"마사지젤",0,0.01
"마스크",9,0.27
"마스크시트",1,0.7
"태닝",17,0.43
"올인원",10,1.62
"향수",26,0.35
"향수선물",9,2.17
"여자향수추천",8,5.07
"니치향수",6,2.06
"향수스타그램",4,0.73
"섬유향수",4,1.08
"여자향수",4,1.06
"향수공방",4,1.43
"남자향수",3,0.64
"남자향수추천",3,1.08
"샤넬향수",3,0.97
"랑방향수",3,5.88
"끌로에향수",1,3.18
"여름향수",1,1.33
"데일리향수",1,1.2
"비누향수",1,1.06
"구찌향수",1,1.7
"섬유향수추천",1,0.68
"고체향수",1,0.31
"나만의향수만들기",1,0.53
"연예인향수",0,1.53
"홍대향수",0,3.38
"바르는향수",0,1.23
"롤온향수",0,0.38
"향수샴푸",0,2.73
"지속력좋은향수",0,2.75
"남자페로몬향수",0,0.62
"지미추향수",0,0.41
20대남자향수,0,0.29
"향수클래스",0,0.54
"향수쇼핑몰",0,1.4
"에르메스향수",0,0.48
"바디향수",0,1.89
"시그니처향수",0,0.86
"향수브랜드",0,0.78
"티파니향수",0,2.75
"봄향수추천",0,3.56
"안나수이향수",0,0.39
"섬유유연제향수",0,1.15
"남자섬유향수",0,1.08
"향수핸드크림",0,1.14
"학생향수",0,1.47
"랑콤향수",0,0.79
"제주도향수",0,1.45
"여자들이좋아하는남자향수",0,0.39
"향수제작",0,0.31
"가을향수추천",0,0.88
"러비더비섬유향수",0,0.48
"록시땅향수",0,0.46
"바디",7,0.6
"여성청결제",6,2.31
"비누",11,0.59
"향수비누",0,0.25
"헤어",87,0.61
"염색",23,0.18
"샴푸",13,0.87
"탈모",24,1.71
"네일",26,0.04
"갬성",54,0.47
"선스프레이",1,5.83
"선스틱",6,2.69
"스크럽",1,0.43
"향수추천",32,3.89
"몽블랑향수",6,12.76
"향수만들기",4,1.04
"봄향수",3,6.67
"커플향수",2,2.27
"조말론향수",2,0.82
"나만의향수",2,1.06
20대여자향수,1,9.42
"불가리향수",1,1.41
"홍대향수공방",1,6
"페로몬향수",1,0.71
"여성향수",1,1.21
"향수그램",1,0.58
"향수병",1,0.18
"스틱향수",1,2.84
"인생향수",1,0.6
"수제향수",1,0.31
"서울향수공방",0,3.05
"돌체앤가바나향수",0,3.98
"향수원데이클래스",0,1.26
"명품향수",0,0.57
"향수덕후",0,0.68
"디올향수",0,0.55
"천연향수",0,0.79
"겨울향수",0,0.95
"장미향수",0,1.5
"향수비누",0,0.25
"여자가좋아하는남자향수",0,0.32
"가을향수",0,0.48
"딥디크향수",0,0.57
"최애향수",0,1.22
"향수선물추천",0,1.26
"향수공병",0,0.64
"페르몬향수",0,0.31
"남자가좋아하는여자향수",0,1.7
"입는향수",0,2.43
"가성비향수",0,3.21
"아프리모향수",0,0.72
"공유향수",0,1.13
"향수바디워시",0,1.2
"여친향수",0,0.72
"강아지향수",0,0.45
"달달한향수",0,0.99
"캘빈클라인향수",0,0.57
"머리",30,0.37
"단발머리",14,0.15
"린스",1,0.81
"트리트먼트",9,1.14
"두피",2,0.36
"럽스타그램",40,0.01
"글스타그램",25,0.12
"스타그램",6,0.3
"데일리",44,0
"씨엔블루",13,0.37
"제이와이제이",0,0.03
"제국의아이들",7,0.84
"대국남아",0,0.03
"인피니트에이치",0,0.03
"인피니트f",0,0.01
"틴탑",13,0.92
"디엠티엔",0,0.17
"터치",0,0.18
"지디앤탑",0,0.05
"씨스타",0,0
"미쓰에이",2,0.32
"오렌지캬라멜",1,0.37
"나인뮤지스",1,0.19
"지피베이직",0,0.08
"디헤븐",0,0
"마이네임",2,0.22
"슈퍼주니어디앤이",1,5.02
"블락비바스타즈",2,1.71
"엠아이비",0,0.03
"치치",2,0.24
"비원에이포",2,0.1
"달샤벳",1,0.24
"에이핑크",21,0.28
"블레이디",0,0.09
"브이엔티",0,0.29
"보이프렌드",2,0.1
bp라니아,0,0.06
"천상지희다나",0,0.62
"애프터스쿨레드",0,0.14
"쇼콜라",1,0.14
"뉴이스트w",14,0.45
"비투비",20,0.25
"빅스타",0,0.07
"이엑스아이디",51,4.09
"헬로비너스",1,0.28
"이블",0,0.1
"엔소닉",0,0.01
"씨스타19",0,0.56
"씨리얼",3,0.41
"스텔라",2,0.18
jj프로젝트,0,0.37
"걸스데이",4,0.2
"에이젝스",0,0.06
"빅스",11,0.14
"나인뮤지스a",0,0.14
"투포케이",0,0.03
"스피카s",0,0.59
"크로스진",1,0.14
"써니데이즈",0,0.14
"백퍼센트",1,0.14
"블락비",24,0.88
"레인보우픽시",0,0.07
"파이브돌스",0,0.16
"비투비블루",0,0.34
"브레이브걸스",0,0.24
"애프터스쿨블루",0,0.37
"에이오에이크림",0,0.24
"씨클라운",0,0.05
"스피카",0,0.24
"갱키즈",0,0.04
"글램",3,0.22
"크레용팝",0,0.08
"뉴이스트",22,0.36
"에이오에이",4,0.19
"엑소",73,0.12
"미스터미스터",0,0.04
"피에스타",1,0.37
"소녀시대태티서",0,0.07
"타히티",0,0.24
"비비드걸",0,0.05
"엘씨나인",0,2.17
"디유닛",0,0.13
"소년공화국",0,0.02
"프로씨",0,0.02
"투엑스",0,0.53
"베스티",0,0.06
"퓨리티",0,0.55
"히스토리",1,0.13
"엠파이어",0,0.09
"솔지하니",0,0.71
"제아파이브",0,0.25
"엔오엠",0,0.03
"핫젝갓알지",0,0.1
"레이디스코드",19,6.58
"투하트",0,0.11
"헤일로",0,0.06
"투윤",0,0.15
"엘에이유",0,0.07
"타이니지",0,0.15
"와썹",0,0.16
"비비드",2,0.56
"스피드",1,0.24
"지디앤태양",0,0.1
"방탄소년단",66,0.04
"엠앤엔",0,0.1
"비에이",3,0.22
"제노티",0,0.5
"투아이즈",0,0.1
"비에이피",2,0.08
aoa블랙,0,0.07
"레인보우블랙",0,0.23
"위너",79,1.06
"하이포",0,0.02
"유니크",14,0.28
"제이제이씨씨",0,0.02
"비아이지",2,0.58
"칠학년일반",0,0.02
"윙스",0,0.21
"매드타운",0,0.01
"베리굿",3,0.67
"소나무",2,0.17
"풍뎅이",0,0.34
"로미오",0,0.02
"갓세븐",122,0.42
"빅플로",0,0.11
"브이에이브이",14,2.91
"라붐",2,0.34
"마마무",35,0.73
"워너비",2,0.31
"써스포",0,0.04
"핫샷",6,1.16
"에이코어",0,0.08
"드림캐쳐",14,0.63
"엔플라잉",9,1.43
"레드벨벳",0,0
"세븐틴",37,0.15
"러블리즈",11,0.48
"아이콘",39,0.34
"스누퍼",3,0.35
"데이식스",23,1.23
"여자친구",234,1.22
"몬스타엑스",36,0.26
"맵식스",1,0.62
"오마이걸반하나",0,0.26
"러버소울",0,0.42
"멜로디데이",0,0.07
"다이아",8,0.47
"에스에프나인",7,0.37
"오마이걸",111,7.35
"업텐션",15,0.89
"첸백시",6,0.5
"우주소녀",27,0.93
"구구단세미나",2,2.77
"아이오아이",34,1.1
"모모랜드",48,3.04
"씨엘씨",303,39.12
"트와이스",99,0.58
"에이프릴",7,1
"워너원",78,0.21
"마이틴",4,2.11
"엔시티",65,1.53
"맙",0,0.06
"더보이즈",76,4.38
"빅톤",3,0.32
"아스트로",27,0.42
"임팩트",4,0.94
"블랙핑크",304,2.18
"립버블",1,2.08
"크나큰",7,0.57
"언니쓰",0,0.13
"리얼걸프로젝트",0,0.09
"아이비아이",0,0.05
"에이스",23,1.16
"허니스트",0,0.09
"에스아이에스",1,1.42
"소년24",0,0.03
"골든차일드",10,0.88
"아이즈원",35,1.1
"펜타곤",22,0.82
"더블에스삼공일",0,0.08
"레인즈",0,0.12
"제이비제이",1,0.23
"씨아이브이에이",0,0.27
"빈챈현스s",0,0.8
"루비",4,0.42
"코코소리",0,0.24
"유니티",3,1.43
"마틸다",2,0.23
"구구단",17,1.33
"프리스틴v",0,0.4
"구구단오구오구",0,2.95
"온앤오프",1,0.22
"옆집소녀",0,0.4
"영동포팡",0,0.13
"티알씨엔지",2,1.33
"바이칼",0,0.18
"유앤비",4,0.7
"보너스베이비",0,0.08
"공원소녀",10,4.54
"이엑스피에디션",0,1.62
"아이들",110,3.19
"있지",41,3.9
"남녀공학",0,0.49
"아이즈",9,4.55
"프리스틴",4,0.39
"카드",14,0.49
"엘리스",1,0.34
"제이비제이95",0,4.23
"위키미키",96,14.05
"인투잇",5,1.86
"굿데이",8,0.55
"이달의소녀오드아이써클",0,0.34
"프로미스_9",27,15.15
"이달의소녀yyxy",0,0.31
"네이처",4,2.88
"비사이드",0,0.22
"애플비",1,0.25
"이달의소녀",23,1.39
"베리베리",4,0.76
"원어스",6,2.36
"웨이션브이",1,11.43
"체리블렛",0,0.03
"트러블메이커",0,0.17
"홀리데이",2,0.23
"비트윈",1,0.19
"이민혁",27,0.64
"원팀",1,1.44
"강다니엘",96,0.4
"트레저13",39,14.65
"에버글로우",9,3.01
"밴티드",0,0.72
"첸",44,0.39
"원위",4,7.96
"몬트",6,6.16
"디저트그램",56,0.53
"대전디저트",5,1.71
"윗츠",0,0.33
"하이라이트",15,0.29
"페이브걸즈",0,0.64
"스트레이키즈",112,1.69
"제주디저트맛집",2,0.98
"올에스걸",0,2.17
"티엑스티",0,1.91
"제주도디저트",1,1.09
"에이비식스",44,15.91
"디저트덕후",1,1.44
"노태현",1,0.12
"윤지성",93,0.87
"서면디저트",1,1.03
"포항디저트",1,1.2
"전소미",10,0.96
"강시원",0,3.33
"서면디저트카페",1,1.73
"화사",56,1.96
"디저트",115,0.18
"아이러브",1,0.94
"디저트카페",69,0.63
"디저트스타그램",16,0.3
"카페디저트",10,2.05
"부산디저트",4,1.34
"광주디저트",4,0.88
"서울디저트페어",3,0.5
"블랙맘바",0,0.36
"건대디저트",3,3.13
"일산디저트",2,0.86
"김재환",35,0.3
"비건디저트",2,1.73
"편의점디저트",2,3.6
"디저트선물",1,1.04
"고승형",0,4.88
"디저트만들기",1,2.22
"과일디저트",1,1.56
"디저트추천",18,9.6
"하성운",29,0.21
"디저트접시",1,0.98
"일산디저트카페",1,0.82
"부산디저트맛집",1,1.63
"제주디저트",5,2.08
"박지훈",148,0.82
"분당디저트",1,0.73
"디저트캔들",3,1.56
"유키카",1,3.96
"맛있는디저트",1,0.58
"디저트투어",3,1.04
"디저트타임",2,0.33
"용인디저트",0,1.73
"서귀포디저트",1,0.99
"디저트샵",2,0.73
"건강디저트",0,0.77
"울산디저트카페",2,0.93
"디저트맛집",60,1.71
"감성글귀",18,0.25
"전주디저트카페",1,1.12
"수제디저트",9,0.54
"강남디저트카페",1,4.01
"창원디저트",5,3.35
"디저트39",1,0.21
"청주디저트",4,1.52
"마피아디저트",1,0.43
"홈디저트",1,1.36
"부산디저트카페",2,1.43
"예쁜디저트",1,0.8
"디저트택배",1,0.84
"디저트카페추천",2,3.76
"디저트연구소",1,0.42
"강남디저트",2,1.98
"광주디저트맛집",1,1.34
"마이퍼니디저트",0,1.27
"플레이팅디저트",0,1.1
"서울디저트",1,2.43
"디저트까페",1,0.34
"위로글귀",9,0.91
"한식디저트",1,0.77
"구월동디저트",0,1.31
"글귀",25,0.1
"책",4,0.01
"책추천",25,0.49
"독서",38,0.2
"자존감",12,0.97
"자작글",16,0.42
"감성글",34,0.36
"좋은글",55,0.4
"연애",21,0.23
"東京カフェ",60,0.69
"福岡カフェ",42,1.04
"仙台カフェ巡り",5,1.12
"京都旅行",54,0.96
"梅田",49,0.2
"ミナミ",66,0.48
"ファッションコーデ",63,0.72
"글스타",4,0.67
"カフェ",114,0.07
"カフェ巡り",120,0.17
"大阪カフェ",62,0.67
"名古屋カフェ",49,1.03
"神戸カフェ",49,1.5
"札幌カフェ",38,1.06
"堀江カフェ",15,1.05
"글그램",10,0.61
"写真好きな人と繋がりたい",216,0.08
"旅行",90,0.06
"東京",104,0.06
"인간관계",13,1.15
"京都",117,0.09
"新宿",72,0.14
"コーヒー",85,0.15
"表参道",110,0.27
"ファッション",144,0.08
"銀座",42,0.13
"渋谷",91,0.14
"京都カフェ",62,0.85
"難波",35,0.33
"大阪",95,0.06
"仙台カフェ",48,0.48
"北堀江",8,0.41
"広島カフェ",25,1.19
"アメカジファッション",2,2.73
"赤レンガ倉庫",9,0.18
"桜木町",11,0.31
"浅草",51,0.26
"スペシャルティコーヒー",12,0.93
"沖縄人",2,0.53
"名古屋",101,0.15
"沖縄",85,0.09
"オリジナルリュック",0,0.29
bjファイナル,0,0.25
"バスケットボールユニフォーム",0,0.3
"心斎橋",53,0.24
"世界に一つ",5,0.73
"メンズファッション",73,0.37
"関西",20,0.16
"みなとみらい",23,0.16
"横浜",27,0.05
"すすきの",58,0.78
"美容室",84,0.1
"歯ブラシ",3,0.46
"紅茶",16,0.15
"ヘアスタイル",99,0.17
"そうだ京都行こう",82,1.4
"神奈川",30,0.26
"ワイン",45,0.15
"コーディネート",105,0.15
"京都観光",23,0.58
"野毛",6,0.37
"大須",25,0.38
"世界でここでしか手に入らない",0,0.28
"セレクトショップ",59,0.2
"バスケット",7,0.56
"バスケットボール",15,0.46
"アンティーク",48,0.23
"ランチ",113,0.07
"北海道",61,0.1
"ユニフォーム",10,0.61
"福岡グルメ",49,0.8
"ファインダー越しの私の世界",185,0.1
"派手バスパンのはじまりはnks_405から",0,0.25
"夜景",27,0.08
"イケア",15,0.61
"福岡",70,0.09
"天神",42,0.29
"ギフト",55,0.41
"三ノ宮",17,0.37
"バスケ",29,0.37
"スプリーム",0,0.4
"北野",4,0.36
"バスパン",1,0.38
"手土産",22,1.22
"和紅茶",2,0.69
"札幌",55,0.15
"川崎",26,0.44
"鷺沼",2,0.58
"たまプラーザテラス",0,0.42
"たまプラーザ東急",0,0.44
"狸小路",5,0.58
"テペ",0,0.35
"ハミガキライフ",0,0.38
"スウェーデン",7,0.38
"大名",43,0.6
"博多",44,0.27
"神戸",58,0.12
"北九州",27,0.29
"三宮",27,0.3
"神戸マルイ",1,0.65
"タルト専門店",3,1.48
"チッタ",0,0.24
"小倉",22,0.38
"枚方",13,0.46
"佐賀",26,0.27
"タルト",26,0.25
"マルサンカクシカク",1,1.28
"てみやげタルト",0,1.76
"食べ放題",11,0.14
"元町",29,0.36
"しゃぶしゃぶ",20,0.31
"清水寺",14,0.18
"すき焼き",10,0.22
"たまプラーザ",8,0.55
"まるさんかくしかく",0,0
"テイクアウト",31,0.65
"グレイビーズ",0,0.81
"アメカジ女子",5,1.28
"チネチッタ",1,0.44
"大宮",27,0.37
"鍋ぞう",0,0.19
"野菜",33,0.18
"広島",45,0.13
"福山市ヘアサロン",0,0.4
"家族",101,0.24
"たまプラ",0,0.32
"メンズカット",39,0.54
"ラ",1,0.12
"メンズショートヘア",1,1.44
"武蔵小杉",10,0.4
"紅葉",10,0.02
"珈琲",42,0.22
"仙台古着屋",3,0.99
"あざみ野",4,0.66
"嵐山",33,0.32
"駅近",19,0.34
"祇園",37,0.44
"宮城県",19,0.55
"アメカジ",36,0.55
"古着屋",43,0.14
"ショーツ",4,0.79
"福山市",24,1
"着物",44,0.14
"千葉県",47,0.7
"ヘアサロン",46,0.23
"メンズヘアースタイル",1,0.76
"与野",2,0.58
"さいたま",12,0.73
"美容師",84,0.11
"メンズヘアカタログ",6,1.5
"津田沼",6,0.43
"メンズへアスタイル",0,0.94
"お洒落さんと繋がりたい",265,0.21
"メンズ",42,0.33
"埼玉",34,0.24
"新作",52,0.24
"福山",22,0.61
"仙台",46,0.18
"写真",125,0.09
"船橋",17,0.43
"幕張",7,0.32
"船橋市",5,0.77
"メンズヘア",53,0.85
"バー",37,0.29
"宮島",22,0.32
"宮城",29,0.35
"古着",68,0.11
"千葉",33,0.17
"연예인룩",3,0.53
"홍대호빠",54,0.77
"홍대메이드",7,0.13
"홍대개미",1,0.16
"홍대데이트코스",13,1.6
"홍대문신",2,0.48
"홍대맘",1,0.24
"홍대돈부리",1,0.14
"홍대애견카페",1,0.28
